sigungu_cd,bjdong_cd,bun,ji,total_exclusive_area,unit_count
41390,10600,0662,0000,53148.25,847
41390,10600,0669,0001,8843.92,111
41390,10600,0669,0002,8713.0,107
41390,10600,0672,0002,21593.563,192
41390,10600,0694,0000,121777.8477,1319
41390,10800,0207,0000,9889.51,219
41390,10800,0220,0001,9700.2,144
41390,10800,0260,0001,8800.7168,143
41390,10800,0262,0001,7865.46,156
41390,10800,0289,0001,9285.222,159
41390,10800,0361,0006,7638.105,111
41390,10800,0367,0000,20350.71,285
41390,10800,0845,0003,27384.4243,220
41390,10800,0846,0000,29122.72,313
41390,10900,0065,0000,61436.7,819
41390,10900,0078,0000,9905.79,216
41390,11800,0493,0000,20212.3041,241
41390,11800,0502,0000,14691.769,326
41390,11800,0548,0000,17250.64,204
41390,11800,0554,0000,20269.42,239
41390,11800,0557,0000,19737.467,512
41390,11800,0712,0000,36811.4134,325
41390,11800,0722,0000,9574.63,108
41390,11800,0768,0000,20448.63,445
41390,11800,0772,0000,21383.21,546
41390,11800,0775,0000,27439.82,325
41390,11800,0782,0000,34024.734,407
41390,11800,0787,0000,23974.876,598
41390,11800,0789,0000,23175.434,277
41390,11800,0800,0000,24532.91,562
41390,11800,0802,0000,41074.3981,321
41390,11800,0848,0000,53494.62,658
41390,11800,0864,0000,34903.43,618
41390,11800,0871,0000,26561.4704,342
41390,11800,0883,0002,11476.764,211
41390,11800,0886,0000,7695.95,158
41390,11800,0888,0000,27178.6,1004
41390,11800,0894,0000,58980.908,719
41390,11800,0898,0005,9770.29,144
41390,11800,0900,0001,10874.28,131
41390,11900,0826,0001,30573.67,514
41390,11900,0827,0000,30055.54,511
41390,11900,0855,0000,88974.42,962
41390,11900,0858,0000,20883.6528,260
41390,11900,0878,0001,7387.69,141
41390,11900,0878,0004,6435.74,163
41390,12000,0368,0000,76448.568,1063
41390,12000,0369,0000,60200.6,842
41390,12000,0382,0000,28898.304,368
41390,12000,0383,0000,21199.612,205
41390,12100,0481,0000,12304.2004,458
41390,12100,0482,0000,13469.179,377
41390,12100,0505,0000,31941.16,700
41390,12100,0542,0000,37063.2297,457
41390,12100,0546,0000,27647.11,356
41390,12300,0496,0000,64005.45,818
41390,12300,0502,0000,37456.4789,637
41390,12300,0514,0000,35448.6,596
41390,12300,0520,0000,82862.108,987
41390,12400,0169,0000,27491.748,376
41390,12400,0171,0000,7211.608,158
41390,12400,0171,0002,6608.43,109
41390,12400,0171,0005,4861.44,159
41390,12400,0171,0020,10817.82,158
41390,12400,0652,0000,8024.94,176
41390,12400,0652,0002,7994.01,167
41390,12400,0652,0004,8756.3,188
41390,12400,0654,0001,7186.4805,100
41390,12400,0655,0000,20364.3616,312
41390,12400,0660,0000,59744.2213,779
41390,12400,0662,0000,22933.97,761
41390,12400,0663,0000,55171.44,683
41390,12400,0669,0000,54677.962,703
41390,12400,0676,0000,45080.0792,590
41390,12400,0678,0000,55071.76,950
41390,12400,0680,0000,26914.31,347
41390,12400,0682,0000,23259.0,415
41390,12400,0700,0000,41410.9,1210
41390,12400,0706,0000,37588.29,632
41390,12400,0707,0001,6781.36,170
41390,12400,0707,0002,5793.9,130
41390,12400,0709,0001,6003.76,115
41390,12400,0719,0001,22696.57,343
41390,12400,0719,0003,8947.4341,135
41390,12400,0720,0000,46874.76,597
41390,12400,0721,0000,45962.5942,424
41390,12500,0160,0007,18201.13,265
41390,12500,0160,0029,7645.86,140
41390,12500,0160,0059,35599.1948,541
41390,12500,0378,0000,8537.8781,145
41390,12600,0242,0009,14516.25,195
41390,12600,0397,0000,5677.0576,154
41390,12600,0402,0003,5628.34,129
41390,12600,0406,0000,45867.0056,589
41390,12700,0612,0001,55171.185,1421
41390,12700,1474,0001,18712.77,448
41390,12700,1715,0002,32430.76,476
41390,12700,1734,0002,11314.215,188
41390,12700,1735,0002,10663.405,130
41390,12700,1736,0001,11801.7,194
41390,12700,1740,0001,8399.93,142
41390,12700,1741,0001,8251.71,138
41390,12700,1756,0001,8307.5632,100
41390,12700,1765,0005,19622.955,233
41390,12700,1769,0001,23026.86,396
41390,12700,1859,0000,64474.4824,941
41390,12800,0819,0000,49929.7184,602
41390,12800,0821,0000,36872.4053,438
41390,12800,0827,0000,31417.6478,364
41390,12900,0540,0000,72814.33,982
41390,12900,0541,0004,16075.262,299
41390,12900,0542,0000,16397.746,286
41390,12900,0543,0004,9029.24,125
41390,12900,0547,0001,2303.79,133
41390,12900,0568,0000,37551.0,1066
41390,12900,0569,0000,30333.09,529
41390,12900,0580,0000,30864.61,553
41390,12900,0588,0000,23176.09,417
41390,12900,0591,0000,59795.2584,733
41390,12900,0608,0000,87220.783,1000
41390,12900,0632,0000,40426.446,501
41390,12900,0636,0000,80995.1209,900
41390,12900,0656,0000,50627.61,626
41390,12900,0671,0004,5671.88,164
41390,12900,0671,0005,13798.81,485
41390,12900,0690,0000,7478.82,144
41390,12900,0691,0000,15225.6414,259
41390,12900,0692,0000,9032.3893,139
41390,13000,0804,0000,25251.42,426
41390,13000,0805,0000,47471.98,590
41390,13000,0806,0000,52038.55,871
41390,13000,0807,0000,95425.74,1277
41390,13000,0811,0003,9499.11,221
41390,13000,0824,0000,40889.4842,540
41390,13000,0828,0000,62592.328,654
41390,13000,0829,0000,55057.08,812
41390,13000,0879,0000,17115.29,675
41390,13000,0880,0000,20802.01,535
41390,13000,0901,0000,48447.32,1313
41390,13000,0913,0000,68243.49,1245
41390,13000,0920,0000,45425.57,792
41390,13000,0924,0000,63321.1492,752
41390,13000,0936,0000,62264.9212,720
41390,13000,0942,0000,36776.29,540
41390,13000,0946,0000,74926.0011,912
41390,13100,0991,0028,9628.2988,329
41390,13100,0992,0004,10734.5774,181
41390,13100,0992,0005,5843.39,284
41390,13100,0994,0000,58304.086,692
41390,13100,0999,0002,3414.1,205
41390,13100,1006,0003,13255.69,235
41390,13100,1008,0000,19148.7272,319
41390,13100,1008,0002,34601.07,439
41390,13100,1008,0003,8673.69,223
41390,13100,1010,0001,105088.565,1743
41390,13100,1010,0004,156211.568,2708
41390,13100,1012,0001,31482.4045,312
41390,13100,1013,0012,3330.796,197
41390,13100,1013,0015,3407.89,108
41390,13100,1016,0000,47503.371,572
41390,13100,1064,0001,35991.3739,508
41390,13200,1234,0012,31066.65,268
41390,13200,1255,0010,62159.69,359
41390,13200,1270,0000,11834.734,469
41390,13200,1277,0006,21778.15,696
41390,13200,1277,0014,37616.58,249
41390,13200,1287,0005,29377.13,264
41390,13200,1288,0002,37095.84,341
41390,13200,1289,0005,36719.92,200
41390,13200,1290,0014,19703.2,147
41390,13200,1364,0000,45825.443,1251
41390,13200,1366,0014,26730.338,810
41390,13200,1367,0001,53281.59,2236
41390,13200,1394,0000,33149.7724,607
41390,13200,1394,0002,20104.89,344
41390,13200,1622,0001,3600.22,118
41390,13200,1628,0000,52890.92,766
41390,13200,1629,0000,29709.8,512
41390,13200,1733,0001,5944.93,201
41390,13200,1733,0005,6114.3,166
41390,13200,1785,0001,57253.28,797
41390,13200,1786,0000,52446.005,999
41390,13200,1787,0001,29373.6,490
41390,13200,1788,0001,29524.57,356
41390,13200,1788,0003,14480.8328,185
41390,13200,1789,0000,56042.578,771
41390,13200,1790,0000,46652.93,868
41390,13200,1843,0000,40947.804,612
41390,13200,1844,0000,46718.854,692
41390,13200,1846,0000,46610.64,629
41390,13200,1847,0000,38615.539,757
41390,13200,1848,0004,20352.36,350
41390,13200,1849,0006,30276.2,286
41390,13200,1850,0000,43832.68,594
41390,13200,1851,0000,39239.288,709
41390,13200,1862,0000,40324.8,736
41390,13200,1863,0000,45963.858,688
41390,13200,1864,0000,47187.62,694
41390,13200,1865,0000,43423.28,606
41390,13200,1866,0006,31546.103,366
41390,13200,1867,0001,10754.4,140
41390,13200,1867,0003,33063.0,351
41390,13200,1868,0000,46677.27,683
41390,13200,1869,0000,43189.03,633
41390,13200,1870,0001,19733.13,216
41390,13200,1870,0003,15798.9,210
41390,13200,1871,0001,18019.33,215
41390,13200,1871,0005,20924.16,253
41390,13200,1872,0004,32563.8,592
41390,13200,1872,0005,757070.086,335
41390,13200,1872,0006,29382.23,425
41390,13200,1873,0002,37163.12,648
41390,13200,1873,0003,35925.83,630
41390,13200,1874,0001,26480.2,264
41390,13200,1874,0002,41562.15,435
41390,13200,1875,0001,24026.5808,418
41390,13200,1875,0002,35237.16,512
41390,13200,1875,0005,51407.73,731
41390,13200,1876,0001,20063.85,356
41390,13200,1876,0002,23771.37,398
41390,13200,1876,0003,37836.4,641
41390,13200,1877,0001,24699.45,416
41390,13200,1877,0002,24011.88,338
41390,13200,1877,0003,42044.381,475
41390,13200,1877,0005,41255.06,778
41390,13200,1878,0004,30376.1,287
41390,13200,1878,0005,32728.92,369
41390,13200,1878,0008,43239.826,411
41390,13200,1886,0003,46097.57,556
41390,13200,1886,0004,52830.6,612
41390,13200,1886,0005,31392.361,415
41390,13200,1940,0001,23844.643,330
41390,13200,1940,0002,38230.36,514
41390,13200,1942,0001,42104.5,641
41390,13200,1942,0002,37003.815,577
41390,13200,2003,0008,1424.9,104
41390,13200,2004,0003,1548.8,220
41390,13200,2005,0003,1548.8,220
41390,13200,2123,0002,27538.37,269
41390,13200,2164,0002,49001.84,1108
41390,13200,2165,0002,34090.06,736
41390,13200,2166,0002,19599.9,120
41390,13200,2210,0000,138500.492,1853
41390,13200,2211,0000,21099.03,297
41390,13200,2303,0001,6157.87,603
41390,13200,2632,0000,26858.59,228
41390,13200,2638,0000,15437.0548,792
41390,13200,2655,0003,5491.99,161
41390,13200,2684,0000,32315.5,320
41390,13200,2689,0000,19330.74,370
41390,13200,2689,0002,14865.951,299
41390,13200,2697,0000,13303.4781,501
41390,13200,2706,0011,9318.08,248
41390,13200,2707,0001,10459.8774,222
41390,13200,2709,0000,27641.09,445
41390,13200,2711,0000,48386.226,677
41390,13200,2712,0000,42332.7922,586
41390,13200,2718,0000,11023.679,117
41390,13200,2718,0001,9697.24,224
41390,13200,2725,0000,11329.68,316
41390,13200,2727,0000,25580.81,201
41390,13200,2729,0000,5648.0,175
41390,13200,2731,0000,4630.26,148
41390,13200,2731,0001,9669.76,194
41390,13200,2731,0002,10233.11,226
41390,13200,2731,0004,20589.963,356
41390,13200,2732,0000,59074.0639,857
41390,13200,2737,0000,67696.9752,936
41390,13300,0752,0000,68161.17,792
41390,13300,0759,0000,98695.8,1244
41390,13500,0005,0000,100298.1831,1240
41390,13500,0007,0000,52522.56,694
41390,13500,0014,0000,51072.4752,874
41390,13500,0055,0000,65902.3621,1107
41390,13500,0057,0000,42966.02,544
41390,13500,0058,0000,49131.3629,714
41390,13500,0122,0000,8501.1,105
41390,13500,0135,0000,111100.0774,1466
41390,13500,0139,0000,104777.339,1432
41390,13500,0150,0000,89223.9745,1220
41390,13500,0155,0000,109443.6754,1366
41390,13500,0174,0000,134104.816,1671
41390,13500,0191,0000,87757.2399,1109
41390,13500,0194,0002,8924.3,102
41390,13500,0196,0001,10412.959,227
41390,13500,0196,0002,10344.382,226
41390,13500,0198,0001,10412.959,227
41390,13500,0198,0002,10344.382,226
41390,13500,0199,0001,18244.22,125
41390,13500,0200,0002,19774.2568,716
41390,13500,0204,0000,33534.3,441
41390,13500,0206,0003,20707.6804,765
41390,13500,0206,0004,17631.66,684
41390,13500,0214,0000,13587.8541,328
41390,13500,0215,0000,10467.3643,233
41390,13500,0216,0000,10077.415,199
41390,13500,0218,0000,10077.415,198
41390,13500,0219,0000,10467.3643,233
41390,13500,0220,0000,13587.8541,325
41390,13500,0221,0000,87033.8079,1069
41390,13500,0223,0001,22737.8484,567
41390,13500,0223,0002,9929.43,324
41390,13500,0224,0001,10430.28,175
41390,13500,0224,0002,11101.7586,397
41390,13500,0226,0002,9153.86,204
41390,13500,0226,0003,9148.0,206
41390,13500,0228,0002,9153.86,206
41390,13500,0228,0003,9148.0,205
41390,13500,0229,0001,21495.1439,878
41390,13500,0230,0000,19703.606,195
41390,13500,0231,0000,8508.34,118
41390,13500,0233,0000,29721.926,1108
41390,13500,0234,0000,25903.65,954
41390,13500,0243,0000,234702.2079,2783
41390,13500,0245,0000,229983.8243,2791
41390,13500,0262,0000,114004.259,1377
41390,13500,0279,0000,74062.803,946
41390,13500,0291,0001,21993.535,240
41390,13500,0291,0005,19994.4,312
41390,13500,0292,0002,19659.94,548
41390,13500,0292,0003,22925.5614,359
41390,13500,0294,0001,27081.55,464
41390,13500,0294,0003,19074.19,272
41390,13500,0295,0003,17974.98,256
41390,13500,0297,0001,17974.98,256
41390,13500,0299,0003,55993.89,604
41410,10100,0737,0007,10250.685,135
41410,10100,0747,0005,11022.38,148
41410,10100,0776,0012,3471.596,123
41410,10100,0780,0002,13597.125,137
41410,10100,0781,0000,4507.574,185
41410,10100,0795,0000,8789.116,112
41410,10100,0796,0000,22564.2736,299
41410,10100,0872,0002,2745.67,107
41410,10100,0873,0000,86472.985,798
41410,10100,0874,0000,53750.0,1000
41410,10100,0885,0000,47992.0,800
41410,10100,0886,0000,65127.8,830
41410,10100,0900,0000,42779.15,485
41410,10100,0907,0000,31358.99,420
41410,10100,0923,0000,11379.84,151
41410,10100,0954,0000,75795.88,997
41410,10100,0957,0001,9756.071,115
41410,10100,0957,0002,44803.298,472
41410,10100,0963,0000,11134.784,218
41410,10100,0979,0001,107549.931,1264
41410,10100,1020,0000,24587.08,344
41410,10100,1024,0000,18269.76,506
41410,10200,0002,0003,26159.32,185
41410,10200,0016,0001,21797.852,146
41410,10200,0181,0004,9904.9865,303
41410,10200,0181,0007,9796.1294,310
41410,10200,0181,0038,13704.34,305
41410,10200,0181,0042,35005.8,273
41410,10200,0181,0043,25310.25,257
41410,10200,0522,0000,77264.11,372
41410,10200,0973,0001,97529.4229,941
41410,10200,0997,0001,45284.6812,502
41410,10200,0998,0002,6553.279,216
41410,10200,1025,0001,48193.4635,573
41410,10200,1045,0000,68562.71,654
41410,10200,1054,0000,18245.7978,204
41410,10300,1080,0000,45786.12,406
41410,10300,1086,0000,34699.24,420
41410,10300,1098,0000,32155.58,395
41410,10300,1126,0000,40966.687,899
41410,10300,1137,0000,24682.07,567
41410,10300,1181,0000,56897.82,496
41410,10300,1199,0000,24970.44,425
41410,10300,1201,0000,41466.26,491
41410,10300,1204,0000,29855.26,525
41410,10300,1246,0000,19029.54,503
41410,10400,0045,0001,14662.11,199
41410,10400,0106,0004,14625.4279,173
41410,10400,0310,0002,60831.208,687
41410,10400,1026,0010,17266.158,338
41410,10400,1028,0000,22677.02,400
41410,10400,1052,0000,65564.8,1400
41410,10400,1055,0000,66208.98,1873
41410,10400,1059,0000,66716.54,658
41410,10400,1063,0000,59896.08,548
41410,10400,1065,0004,54623.414,817
41410,10400,1066,0000,100668.72,1778
41410,10400,1088,0000,131667.744,1086
41410,10400,1091,0001,66823.435,839
41410,10400,1092,0000,90852.3,842
41410,10400,1097,0001,8243.82,164
41410,10400,1119,0000,101873.626,962
41410,10400,1119,0003,53566.92,507
41410,10400,1119,0004,48957.57,475
41410,10400,1120,0000,78505.91,2151
41410,10400,1121,0000,43067.845,543
41410,10400,1123,0002,23215.23,633
41410,10400,1123,0003,21963.04,662
41410,10400,1123,0004,6580.6,109
41410,10400,1125,0000,6142.81,129
41410,10400,1125,0002,7722.737,143
41410,10400,1129,0002,4134.735,126
41410,10400,1142,0002,17444.73,398
41410,10400,1142,0005,8010.724,118
41410,10400,1142,0006,5655.58,155
41410,10400,1145,0000,112259.17,1827
41410,10400,1145,0014,90847.3,856
41410,10400,1146,0000,126541.715,1221
41410,10400,1146,0011,79461.84,1312
41410,10400,1147,0000,24832.87,489
41410,10400,1148,0000,88556.63,807
41410,10400,1148,0004,67024.26,1318
41410,10400,1151,0005,167450.021,1414
41410,10400,1151,0009,68472.94,1476
41410,10400,1152,0002,15523.38,267
41410,10400,1152,0007,69257.95,640
41410,10400,1155,0000,74606.93,1601
41410,10400,1155,0007,67626.94,1857
41410,10400,1156,0001,60962.76,1248
41410,10400,1156,0015,96017.19,1649
41410,10400,1240,0000,266426.335,2699
41410,10500,0001,0040,29621.45,205
41410,10500,0077,0004,20615.3182,249
41410,10500,0704,0000,20899.47,264
41410,10500,0738,0010,4529.96,109
41410,10500,0744,0000,7722.0,170
41410,10500,0744,0001,41788.53,674
41410,10500,0849,0000,71322.57,1329
41410,10500,0849,0001,40459.28,332
41410,10500,0850,0000,62785.537,509
41410,10500,0871,0007,100136.72,839
41410,10500,0871,0011,58278.42,829
41410,10500,0872,0000,107689.68,2490
41410,10500,0873,0002,22926.44,476
41410,10500,0875,0000,81061.52,1992
41410,10500,0876,0000,115263.94,2089
41410,10500,0916,0000,117610.8617,1517
41410,10800,0636,0003,48268.962,593
41410,10800,0654,0014,11209.02,160
41410,10800,0659,0001,11740.645,163
41410,10800,0667,0003,58190.086,700
41410,10800,0701,0000,12132.6757,186
41410,10900,0456,0000,51606.73,664
41410,10900,0458,0000,36102.28,452
41410,10900,0458,0001,19998.62,724
41410,10900,0471,0000,62658.8597,766
41410,10900,0471,0001,43918.58,731
41410,10900,0478,0000,18785.77,545
41410,10900,0479,0000,30598.48,546
41430,10100,0290,0002,17613.93,135
41430,10100,0332,0033,17788.08,127
41430,10100,0522,0000,50934.94,880
41430,10100,0544,0000,73290.24,2208
41430,10100,0553,0000,42031.0668,499
41430,10200,0732,0000,30136.65,361
41430,10300,0115,0001,15929.775,221
41430,10300,0121,0006,14269.03,187
41430,10300,0125,0000,19913.7,281
41430,10300,0130,0001,36717.84,472
41430,10300,0130,0011,14123.16,295
41430,10300,0146,0000,30923.9208,1085
41430,10300,0146,0071,15303.26,380
41430,10300,0178,0000,6102.25,122
41430,10300,0244,0001,8601.7,180
41430,10300,0282,0002,24188.25,309
41430,10300,0462,0020,53186.5683,696
41430,10300,0462,0032,26558.566,526
41430,10300,0556,0000,22022.4,473
41430,10300,0594,0000,9859.1537,197
41430,10300,0607,0000,26480.4181,420
41430,10300,0616,0000,89093.064,1080
41430,10300,0745,0000,30947.03,536
41430,10400,0592,0000,32196.12,292
41430,10400,0593,0000,26337.33,238
41430,10400,0599,0000,27986.17,428
41430,10400,0600,0000,32917.49,527
41430,10400,0602,0000,29374.898,367
41430,10400,0603,0000,39017.4,349
41430,10500,0021,0000,46902.24,566
41430,10500,0024,0000,34639.648,395
41430,10500,0027,0001,77895.753,1014
41430,10500,0028,0000,44346.524,530
41430,10500,0100,0000,121202.186,1640
41430,10500,0104,0000,19936.5,273
41430,10500,0104,0020,18302.23,211
41430,10500,0149,0003,12066.0,305
41430,10500,0174,0000,22242.39,123
41430,10500,0196,0005,22357.05,148
41430,10500,0216,0001,27479.3,375
41430,10500,0217,0002,16452.48,226
41430,10500,0230,0000,47908.865,544
41430,10500,0233,0000,18814.12,216
41430,10500,0333,0000,16297.748,206
41430,10500,0358,0001,20827.15,280
41430,10500,0358,0019,9739.3,128
41430,10500,0377,0000,7952.23,115
41430,10500,0388,0001,32028.964,381
41430,10500,0838,0003,14895.84,237
41430,10500,0841,0000,31595.05,494
41430,10500,0842,0000,23493.32,391
41430,10500,0849,0000,93148.591,1110
41430,10500,0854,0000,30559.83,388
41430,10500,0856,0000,9366.78,172
41430,10500,0886,0000,15090.548,183
41430,10500,0887,0000,36230.607,451
41430,10500,0892,0000,69110.06,668
41430,10500,0898,0000,76854.8717,1009
41430,10600,1068,0000,25949.0537,427
41430,10600,1078,0000,16092.387,254
41430,10600,1099,0000,17130.3187,185
41430,10600,1107,0000,46692.4886,549
41430,10600,1109,0000,6013.57,122
41430,10600,1122,0000,52061.8463,594
41430,10600,1126,0000,20576.928,230
41430,10600,1150,0000,87909.458,986
41430,10600,1152,0000,25007.5447,352
41430,10600,1193,0000,56834.2535,552
41430,10600,1195,0000,85965.4165,845
41430,10700,0401,0001,8945.37,113
41430,10700,0414,0000,42068.0738,592
41430,10700,0416,0003,10329.596,139
41430,10700,0739,0000,3544.89,116
41430,10700,0739,0001,2966.36,113
41430,10700,0739,0004,3197.06,103
41430,10700,0739,0005,4109.3,138
41430,10700,0755,0002,3813.22,149
41430,10700,0757,0002,3359.05,138
41430,10700,0771,0000,56866.982,576
41430,10700,0774,0000,65276.705,780
41430,10700,0790,0000,38307.501,466
41430,10700,0791,0000,43227.488,827
41430,10700,0795,0000,23934.722,409
41430,10700,0799,0000,24878.698,322
41430,10700,0842,0000,65187.23,720
41430,10700,0843,0000,18067.109,187
41430,10700,0844,0000,241047.245,2648
41430,10700,0846,0000,224653.378,2441
41430,10800,0966,0000,28485.715,343
41430,10800,0971,0000,10233.36,244
41430,10800,0972,0000,23819.765,511
41430,10800,0976,0000,23110.781,279
41430,10800,0980,0000,13260.949,248
41430,10800,0982,0000,30318.71,269
41430,10900,0441,0002,61930.9,736
41430,10900,0518,0000,43082.25,549
41430,10900,0523,0000,32765.09,417
41430,10900,0533,0001,15974.04,215
41430,10900,0533,0005,19456.241,276
41430,10900,0638,0000,36937.54,450
41430,10900,0643,0000,31374.105,467
41430,10900,0645,0000,30252.09,374
41430,10900,0646,0000,42343.43,517
41430,10900,0649,0000,37257.42,333
41430,10900,0652,0000,34522.83,844
41430,10900,0653,0000,99603.85,864
41430,10900,0657,0002,28311.35,372
41430,10900,0658,0000,27279.858,664
41430,10900,0660,0000,4666.68,129
41430,10900,0662,0000,4716.028,109
41430,10900,0663,0001,5941.95,201
41430,10900,0678,0000,3362.7,110
41430,10900,0685,0000,157329.4224,1824
41430,10900,0689,0000,26755.5177,426
41430,11100,0629,0000,129995.4,1147
41430,11100,0636,0000,55354.3,993
41450,10300,0518,0000,142721.38,4269
41450,10300,0520,0000,180459.634,2786
41450,10300,0521,0000,148446.37,1851
41450,10300,0537,0000,10654.4637,155
41450,10600,0100,0000,44315.29,438
41450,10600,0415,0010,11164.28,137
41450,10600,0427,0066,9962.15,149
41450,10600,0427,0093,7698.37,165
41450,10600,0427,0159,25473.5594,653
41450,10600,0427,0373,7467.97,325
41450,10600,0430,0006,14575.81,372
41450,10600,0430,0007,12641.13,269
41450,10600,0438,0010,8183.06,147
41450,10600,0452,0001,12788.82,153
41450,10600,0517,0000,18731.119,220
41450,10600,0519,0000,18241.71,470
41450,10600,0519,0007,2354.66,103
41450,10600,0523,0001,12642.4417,536
41450,10600,0524,0000,5716.91,120
41450,10600,0527,0000,51021.2,917
41450,10600,0528,0000,50873.982,1895
41450,10600,0528,0005,34913.5,747
41450,10600,0560,0000,66155.28,594
41450,10600,0561,0000,40791.9,488
41450,10600,0562,0000,30227.29,525
41450,10600,0568,0000,16070.7058,212
41450,10600,0569,0000,113752.35,1369
41450,10600,0570,0000,47440.75,258
41450,10600,0572,0000,12714.0382,220
41450,10600,0577,0000,60137.0792,1010
41450,10600,0593,0000,65604.27,907
41450,10600,0602,0000,63346.86,784
41450,10800,0336,0040,25718.94,357
41450,10800,0346,0000,31062.39,423
41450,10800,0352,0001,6211.002,103
41450,10800,0372,0002,10258.03,280
41450,10800,0404,0001,32225.5972,397
41450,10800,0524,0000,42760.74,579
41450,10800,0537,0001,48677.94,604
41450,10800,0681,0000,63349.2603,747
41450,10800,0684,0000,28677.7609,347
41450,10800,0688,0000,23818.17,283
41450,10800,0689,0000,21774.98,268
41450,10800,0690,0000,20920.1,247
41450,10800,0691,0000,73693.29,875
41450,10800,0692,0000,52937.14,616
41450,10800,0695,0000,53982.68,705
41450,10800,0729,0000,48332.49,479
41450,10800,0731,0000,31277.62,370
41450,10800,0735,0000,21503.7431,383
41450,10800,0741,0000,16601.3848,478
41450,10800,0741,0002,5424.129,183
41450,10800,0742,0000,7448.44,159
41450,10800,0743,0000,7439.33,159
41450,10800,0747,0000,14453.393,173
41450,10800,0748,0000,18436.32,217
41450,10800,0759,0000,18036.81,140
41450,10800,0762,0000,105878.67,736
41450,10800,0765,0000,15414.588,120
41450,10800,0767,0000,2962.9886,108
41450,10800,0775,0000,35328.08,757
41450,10800,0777,0000,27391.24,644
41450,10800,0794,0000,18722.308,405
41450,10800,0821,0000,40993.4766,781
41450,10800,0822,0000,18232.8,334
41450,10800,0823,0000,60204.214,697
41450,10800,0828,0000,7947.9721,136
41450,10800,0831,0000,33823.29,701
41450,10800,0831,0001,69178.1821,1045
41450,10800,0833,0000,47095.0218,696
41450,10800,0833,0001,63376.34,1114
41450,10800,0946,0000,57308.1435,681
41450,10800,0947,0000,23295.3532,395
41450,10800,0948,0000,66277.994,998
41450,10900,0834,0000,151860.9983,1966
41450,10900,0834,0002,45263.04,898
41450,10900,0836,0000,45422.6948,1040
41450,10900,0904,0000,62395.82,769
41450,10900,0907,0000,55480.56,1640
41450,10900,0910,0000,73854.14,984
41450,10900,0938,0000,34035.78,624
41450,10900,0946,0000,53245.27,668
41450,10900,0949,0000,86827.9,2754
41450,10900,0956,0000,95464.78,1397
41450,10900,1034,0000,87821.2,1173
41450,10900,1044,0000,84794.36,2192
41450,10900,1050,0000,119364.64,1466
41450,10900,1060,0000,99537.4609,1204
41450,10900,1062,0000,67470.98,829
41450,10900,1079,0000,19808.15,804
41450,10900,1079,0001,13129.22,117
41450,10900,1079,0002,12605.014,277
41450,10900,1081,0000,54614.65,1632
41450,10900,1087,0000,6544.09,190
41450,10900,1091,0000,7083.54,247
41450,10900,1093,0000,10304.41,119
41450,10900,1093,0001,19490.82,660
41450,10900,1093,0003,9512.0357,389
41450,10900,1094,0000,21234.428,643
41450,10900,1096,0000,9902.43,359
41450,10900,1096,0001,10314.89,334
41450,10900,1096,0002,8765.52,367
41450,10900,1099,0000,38000.13,1252
41450,10900,1099,0001,39453.8707,864
41450,10900,1100,0000,109870.2236,1814
41450,10900,1105,0000,14853.8488,591
41450,10900,1106,0000,25299.61,786
41450,10900,1108,0001,11577.29,106
41450,10900,1111,0000,13136.41,120
41450,10900,1117,0000,12467.77,236
41450,10900,1119,0000,8057.34,210
41450,10900,1119,0001,14836.21,614
41450,10900,1121,0000,13758.6149,526
41450,10900,1121,0002,7442.54,123
41450,10900,1125,0000,119760.3894,1341
41450,10900,1127,0000,98654.2486,1086
41450,10900,1129,0000,20917.3082,497
41450,10900,1129,0001,9367.09,102
41450,10900,1129,0002,17819.3408,739
41450,10900,1131,0000,4596.081,159
41450,10900,1132,0000,17735.95,826
41450,10900,1134,0000,5128.84,155
41450,10900,1134,0001,5932.15,155
41450,10900,1134,0002,6204.31,175
41450,10900,1135,0000,29397.897,1190
41450,10900,1138,0000,13859.1688,652
41450,10900,1140,0000,50085.53,1559
41450,10900,1143,0001,46635.5069,1127
41450,10900,1146,0000,6837.19,148
41450,10900,1146,0001,13917.6062,516
41450,10900,1147,0000,8204.89,117
41450,10900,1147,0002,13879.758,561
41450,10900,1148,0000,18421.1921,735
41450,10900,1148,0003,6396.4211,151
41450,10900,1155,0000,6529.0425,109
41450,10900,1155,0001,5568.7753,100
41450,10900,1162,0000,112599.69,1547
41450,10900,1170,0000,96424.91,1411
41450,10900,1177,0000,90017.5568,1114
41450,11000,0470,0000,47534.58,660
41450,11000,0471,0000,66564.2639,743
41450,11000,0477,0000,67371.39,841
41450,11000,0480,0000,118748.1036,1237
41450,11000,0486,0000,42987.259,494
41450,11000,0489,0000,82752.26,939
41450,11000,0490,0001,13701.1683,385
41450,11000,0490,0002,29489.7446,734
41450,11000,0492,0000,36710.62,628
41450,11000,0493,0000,76238.38,1005
41450,11000,0522,0003,10636.9308,143
41450,11000,0527,0000,19987.36,699
41450,11000,0527,0001,19895.4,679
41450,11000,0529,0000,11854.45,385
41450,11000,0559,0000,60256.45,879
41450,11000,0565,0000,56231.36,699
41450,11000,0567,0000,32943.42,593
41450,11000,0568,0000,53420.53,657
41450,11000,0573,0000,65246.8571,743
41450,11000,0588,0005,14486.49,348
41450,11000,0595,0001,44425.94,790
41450,11000,0598,0000,12124.11,326
